Customer_ID,Recency,Frequency,Monetary,R_Quintile,F_Quintile,M_Quintile,RFM_Score,RFM_Segment
CUST_00741,10.759358262919262,4,179.2642336155704,4,2,4,424,Loyal Customers
CUST_00742,41.30331938810818,5,20.22936864315763,2,3,1,231,At Risk
CUST_00743,20.95808447086788,5,129.8887070232343,3,3,3,333,Potential Loyalists
CUST_00744,7.927275929911957,3,967.2512778414465,4,1,5,415,Loyal Customers
CUST_00745,68.9501954865175,3,18.52092096168947,1,1,1,111,Cannot Lose Them
CUST_00746,14.529952270761338,7,146.48019674825184,4,4,3,443,Loyal Customers
CUST_00747,23.528471465332903,3,70.09576780307695,3,1,2,312,Potential Loyalists
CUST_00748,71.08486826128879,8,155.268064435476,1,5,3,153,At Risk
CUST_00749,29.36397911571992,8,170.57811545181065,2,5,3,253,Potential Loyalists
CUST_00750,3.7294384757333927,5,172.3003375558852,5,3,3,533,Champions
CUST_00751,84.31850051796627,5,382.3909425536866,1,3,5,135,Cannot Lose Them
CUST_00752,29.64230786804479,3,98.77646664288268,2,1,3,213,At Risk
CUST_00753,12.234789466539281,3,145.28047623302763,4,1,3,413,Loyal Customers
CUST_00754,4.499304618492774,6,2.197710515259686,5,4,1,541,Champions
CUST_00755,47.40004187040801,5,311.7020084619512,2,3,5,235,At Risk
CUST_00756,29.03326522688557,4,60.082608994865694,2,2,2,222,At Risk
CUST_00757,22.872415741470846,6,339.1681029970991,3,4,5,345,Loyal Customers
CUST_00758,67.29909991609335,3,61.750818272385644,1,1,2,112,Cannot Lose Them
CUST_00759,46.61970041088216,12,2.1694228136355376,2,5,1,251,Potential Loyalists
CUST_00760,4.934739603790226,1,33.64380962147256,5,1,1,511,Champions
CUST_00761,11.206876541874013,6,849.2601663163813,4,4,5,445,Champions
CUST_00762,8.570088556465137,1,77.0740476296854,4,1,2,412,Loyal Customers
CUST_00763,40.871041856052344,6,23.042646040207533,2,4,1,241,At Risk
CUST_00764,1.023226195735138,1,25.284782967097602,5,1,1,511,Champions
CUST_00765,25.31140669158429,4,74.3120983640307,3,2,2,322,Potential Loyalists
CUST_00766,43.12241147579336,3,7.674383248950523,2,1,1,211,At Risk
CUST_00767,62.81002033157814,3,143.27848934233626,1,1,3,113,Cannot Lose Them
CUST_00768,12.560237806352783,5,48.0937833615233,4,3,2,432,Loyal Customers
CUST_00769,51.65423890623009,5,146.506808324104,1,3,3,133,Cannot Lose Them
CUST_00770,3.51731655296332,5,30.342382238303895,5,3,1,531,Champions
CUST_00771,56.21231871635063,9,112.37369482187218,1,5,3,153,At Risk
CUST_00772,4.091388915842125,3,182.21927837000018,5,1,4,514,Champions
CUST_00773,15.189438936295929,3,12.801052847657965,4,1,1,411,Loyal Customers
CUST_00774,47.880160899794696,6,101.74866174160755,2,4,3,243,At Risk
CUST_00775,4.872653697612485,6,72.05738356526986,5,4,2,542,Champions
CUST_00776,7.811790673342528,3,54.98208011187343,4,1,2,412,Loyal Customers
CUST_00777,38.431292929347165,7,185.53840915152006,2,4,4,244,Potential Loyalists
CUST_00778,38.19288515975084,4,177.60965901843545,2,2,3,223,At Risk
CUST_00779,30.745326262121722,1,199.2290867281326,2,1,4,214,At Risk
CUST_00780,35.52005127262851,7,34.604823353847266,2,4,1,241,At Risk
CUST_00781,23.474073035869147,7,67.29303589067473,3,4,2,342,Loyal Customers
CUST_00782,8.702510977782298,2,47.063161206351296,4,1,2,412,Loyal Customers
CUST_00783,12.725495813797902,5,155.5248365393393,4,3,3,433,Loyal Customers
CUST_00784,6.012038235495955,6,123.63231757484748,5,4,3,543,Champions
CUST_00785,71.72628417970955,9,80.18321540926352,1,5,2,152,At Risk
CUST_00786,26.268271639097957,3,308.36969333490384,3,1,4,314,Potential Loyalists
CUST_00787,15.36736978437067,4,19.737398735472777,3,2,1,321,Potential Loyalists
CUST_00788,18.597225189634898,10,736.9511038918765,3,5,5,355,Loyal Customers
CUST_00789,88.28471210991633,4,24.782775693458838,1,2,1,121,Cannot Lose Them
CUST_00790,4.99408650385502,4,296.6234519615077,5,2,4,524,Champions
CUST_00791,26.473338273256623,4,91.84603490729256,3,2,2,322,Potential Loyalists
CUST_00792,21.14983322379532,7,400.8849655072693,3,4,5,345,Loyal Customers
CUST_00793,28.36032954009218,8,15.412918236828904,2,5,1,251,Potential Loyalists
CUST_00794,0.548285412194917,6,93.91169293078755,5,4,2,542,Champions
CUST_00795,61.700805676220895,6,81.72704748256197,1,4,2,142,Cannot Lose Them
CUST_00796,80.69965610073756,3,996.9069266211811,1,1,5,115,Cannot Lose Them
CUST_00797,24.98146391830193,5,847.3982618062696,3,3,5,335,Loyal Customers
CUST_00798,35.78612221577875,6,42.09580685230185,2,4,1,241,At Risk
CUST_00799,76.72408073536879,2,198.82178683069412,1,1,4,114,Cannot Lose Them
CUST_00800,36.851923601775546,8,153.36710596132468,2,5,3,253,Potential Loyalists
CUST_00801,4.965315273723651,5,33.53549917288557,5,3,1,531,Champions
CUST_00802,25.761064495576807,4,36.731619378238385,3,2,1,321,Potential Loyalists
CUST_00803,27.99662571102045,4,906.6020652264305,2,2,5,225,At Risk
CUST_00804,16.556235117684633,2,120.56259704452026,3,1,3,313,Potential Loyalists
CUST_00805,40.004709116501765,5,26.889514895354257,2,3,1,231,At Risk
CUST_00806,81.71030657287425,5,48.36082607766753,1,3,2,132,Cannot Lose Them
CUST_00807,77.93628639162353,4,62.4900759626561,1,2,2,122,Cannot Lose Them
CUST_00808,17.98092888910853,2,143.04472163035848,3,1,3,313,Potential Loyalists
CUST_00809,3.6053611365535256,4,81.75856662156733,5,2,2,522,Champions
CUST_00810,125.6752196736212,4,121.39822200776413,1,2,3,123,Cannot Lose Them
CUST_00811,54.771543324553285,1,36.42420764415656,1,1,1,111,Cannot Lose Them
CUST_00812,3.9943787915119016,8,79.12137924634781,5,5,2,552,Champions
CUST_00813,76.08923822889828,4,14.582234613761452,1,2,1,121,Cannot Lose Them
CUST_00814,61.1827179368059,10,440.92889965481794,1,5,5,155,At Risk
CUST_00815,21.946541579059478,6,44.317072476417444,3,4,1,341,Loyal Customers
CUST_00816,26.841413604872248,3,282.8565909501744,3,1,4,314,Potential Loyalists
CUST_00817,15.274945302270407,6,86.01871942342822,3,4,2,342,Loyal Customers
CUST_00818,1.6895444772988135,4,128.6419421746118,5,2,3,523,Champions
CUST_00819,12.247946589022234,3,68.85360000417694,4,1,2,412,Loyal Customers
CUST_00820,48.71423733198536,2,238.4360363580102,1,1,4,114,Cannot Lose Them
CUST_00821,0.13928352199028654,3,372.2816216327499,5,1,5,515,Champions
CUST_00822,12.171416897705061,5,67.45015965142134,4,3,2,432,Loyal Customers
CUST_00823,15.233342845640346,3,55.47181268258673,3,1,2,312,Potential Loyalists
CUST_00824,23.126490723716454,4,228.78905439824737,3,2,4,324,Potential Loyalists
CUST_00825,75.71776428459125,3,43.4206313986355,1,1,1,111,Cannot Lose Them
CUST_00826,12.755313326723702,6,204.2412502058406,4,4,4,444,Champions
CUST_00827,12.783194578754857,5,19.837715748554988,4,3,1,431,Loyal Customers
CUST_00828,40.12526854996697,5,193.58900773676305,2,3,4,234,At Risk
CUST_00829,18.056333204770183,4,144.06533752639058,3,2,3,323,Potential Loyalists
CUST_00830,7.631474211081761,4,24.186383642144854,4,2,1,421,Loyal Customers
CUST_00831,18.068470517284652,6,209.45287102748273,3,4,4,344,Loyal Customers
CUST_00832,4.554597657941612,4,118.31935938129874,5,2,3,523,Champions
CUST_00833,5.821635096242902,6,48.953905939380974,5,4,2,542,Champions
CUST_00834,20.69664128408453,4,87.20058199467141,3,2,2,322,Potential Loyalists
CUST_00835,16.28628648768021,5,135.49496939163035,3,3,3,333,Potential Loyalists
CUST_00836,73.89878205758438,5,19.20401634317811,1,3,1,131,Cannot Lose Them
CUST_00837,13.501037491191848,4,632.166120089432,4,2,5,425,Loyal Customers
CUST_00838,26.067071513558158,5,219.06084699052366,3,3,4,334,Loyal Customers
CUST_00839,30.01172317553544,3,21.636227148884455,2,1,1,211,At Risk
CUST_00840,0.3954283447697768,4,346.1654459524164,5,2,5,525,Champions
CUST_00841,32.67804591107967,6,77.88536168053025,2,4,2,242,At Risk
CUST_00842,5.881759205977446,6,181.66428264015934,5,4,4,544,Champions
CUST_00843,97.3799481681728,1,64.90872884514096,1,1,2,112,Cannot Lose Them
CUST_00844,4.828407129305402,3,264.40563409813666,5,1,4,514,Champions
CUST_00845,16.065033436098204,4,256.7540348084209,3,2,4,324,Potential Loyalists
CUST_00846,2.676403129515094,6,160.61181064390132,5,4,3,543,Champions
CUST_00847,173.04244845452277,4,55.13109455144106,1,2,2,122,Cannot Lose Them
CUST_00848,20.92640596974678,3,58.52654334196139,3,1,2,312,Potential Loyalists
CUST_00849,27.14457972266837,14,96.53278163050192,3,5,3,353,Loyal Customers
CUST_00850,2.082961524847625,5,31.333608203896997,5,3,1,531,Champions
CUST_00851,41.58408765647997,4,82.393957505291,2,2,2,222,At Risk
CUST_00852,7.0680851475078965,5,230.62717026652112,4,3,4,434,Loyal Customers
CUST_00853,68.49944570434891,5,355.3882960538003,1,3,5,135,Cannot Lose Them
CUST_00854,6.887664844825,7,80.86783558910656,4,4,2,442,Loyal Customers
CUST_00855,6.347112894264476,7,53.20766827205898,5,4,2,542,Champions
CUST_00856,1.117030255730165,7,357.52470082928426,5,4,5,545,Champions
CUST_00857,19.16357379886392,2,442.73914631184425,3,1,5,315,Potential Loyalists
CUST_00858,24.961323110285417,5,105.53384458754596,3,3,3,333,Potential Loyalists
CUST_00859,2.039008205374694,3,5.454539168070193,5,1,1,511,Champions
CUST_00860,44.820077807951165,7,237.46353543142442,2,4,4,244,Potential Loyalists
CUST_00861,18.11503950880865,2,306.5261508711109,3,1,4,314,Potential Loyalists
CUST_00862,22.294729637777905,6,3.6377337312255023,3,4,1,341,Loyal Customers
CUST_00863,17.435444153627408,4,180.7888791735361,3,2,4,324,Potential Loyalists
CUST_00864,15.36294603824764,8,177.52547494117815,3,5,3,353,Loyal Customers
CUST_00865,24.604903714136242,5,95.19079026958971,3,3,2,332,Potential Loyalists
CUST_00866,5.061090202828664,1,277.0728194705569,5,1,4,514,Champions
CUST_00867,6.024152586258765,2,111.785868058931,5,1,3,513,Champions
CUST_00868,59.36847984888421,3,225.8819097034207,1,1,4,114,Cannot Lose Them
CUST_00869,87.62735127794056,6,145.59630431318237,1,4,3,143,Cannot Lose Them
CUST_00870,14.019065624254157,8,57.12739427355509,4,5,2,452,Champions
CUST_00871,9.47194097077998,4,186.5352808582665,4,2,4,424,Loyal Customers
CUST_00872,30.984697952833713,3,267.0506757949191,2,1,4,214,At Risk
CUST_00873,15.76468702821739,6,729.2074722695423,3,4,5,345,Loyal Customers
CUST_00874,0.7714244619794108,6,95.64230740654718,5,4,2,542,Champions
CUST_00875,5.0935080989853185,8,13.328957079943155,5,5,1,551,Champions
CUST_00876,37.76049779559136,6,884.0906537615698,2,4,5,245,Potential Loyalists
CUST_00877,32.26949346952607,6,195.5304128188303,2,4,4,244,Potential Loyalists
CUST_00878,0.8240957365332029,5,585.4296075763283,5,3,5,535,Champions
CUST_00879,7.5297892160011495,4,21.92438005274065,4,2,1,421,Loyal Customers
CUST_00880,7.88284736852793,5,83.72035547077196,4,3,2,432,Loyal Customers
CUST_00881,33.43244168483555,5,28.759455420231568,2,3,1,231,At Risk
CUST_00882,0.5972214387641821,6,360.9812881328417,5,4,5,545,Champions
CUST_00883,3.2980817580411843,11,424.6247602878207,5,5,5,555,Champions
CUST_00884,48.270552818887246,8,139.1548054906507,2,5,3,253,Potential Loyalists
CUST_00885,5.90033128355356,7,41.30798591561979,5,4,1,541,Champions
CUST_00886,31.730972667617305,7,27.191201706803366,2,4,1,241,At Risk
CUST_00887,8.161458666269857,4,177.4260668845311,4,2,3,423,Loyal Customers
CUST_00888,3.1422010045461395,8,141.19636855253356,5,5,3,553,Champions
CUST_00889,8.358585492343419,6,237.35045473626823,4,4,4,444,Champions
CUST_00890,38.43284439291096,2,72.82833949815226,2,1,2,212,At Risk
CUST_00891,58.07509012361789,4,102.9560181496264,1,2,3,123,Cannot Lose Them
CUST_00892,53.19752999926693,0,4.318504706666805,1,1,1,111,Cannot Lose Them
CUST_00893,15.184274684252653,6,188.39507787689016,4,4,4,444,Champions
CUST_00894,33.08630335213785,0,110.03235611663938,2,1,3,213,At Risk
CUST_00895,6.881802309869423,7,504.5581772831715,4,4,5,445,Champions
CUST_00896,10.408007658375505,9,205.32510737801553,4,5,4,454,Champions
CUST_00897,67.99795885892713,7,101.7304279820761,1,4,3,143,Cannot Lose Them
CUST_00898,0.3926156518885501,2,61.19342756310739,5,1,2,512,Champions
CUST_00899,2.681614188913474,4,471.3764580908234,5,2,5,525,Champions
CUST_00900,6.9915084071944555,8,3.279760497207368,4,5,1,451,Champions
CUST_00901,0.8067160567295065,5,79.17597885538889,5,3,2,532,Champions
CUST_00902,6.006090098708183,5,574.7226947640748,5,3,5,535,Champions
CUST_00903,26.243061862330997,6,212.28238087507884,3,4,4,344,Loyal Customers
CUST_00904,16.415589551034014,2,152.16492835139567,3,1,3,313,Potential Loyalists
CUST_00905,66.95589062465483,4,45.51434773609754,1,2,2,122,Cannot Lose Them
CUST_00906,51.02087709058435,7,358.4016291343603,1,4,5,145,At Risk
CUST_00907,12.548184155070961,3,45.68124060935414,4,1,2,412,Loyal Customers
CUST_00908,9.009787564418357,6,57.0712309716309,4,4,2,442,Loyal Customers
CUST_00909,14.326194243256133,2,42.601801662030155,4,1,1,411,Loyal Customers
CUST_00910,26.769532504299157,8,34.43055742212163,3,5,1,351,Loyal Customers
CUST_00911,9.361851294458186,10,612.855745991809,4,5,5,455,Champions
CUST_00912,29.35686736641263,5,184.27653282775134,2,3,4,234,At Risk
CUST_00913,15.799081178394335,4,203.13225135238108,3,2,4,324,Potential Loyalists
CUST_00914,24.092020995445335,4,617.242874451035,3,2,5,325,Potential Loyalists
CUST_00915,17.187761852733363,8,52.42237359707891,3,5,2,352,Loyal Customers
CUST_00916,10.463999257869995,9,1.1870233218464306,4,5,1,451,Champions
CUST_00917,88.9580166345661,7,182.70074861272255,1,4,4,144,At Risk
CUST_00918,43.26763511197909,7,141.79225464468527,2,4,3,243,At Risk
CUST_00919,4.528634943690626,3,129.88362803993667,5,1,3,513,Champions
CUST_00920,60.855147831579714,8,12.775526313829142,1,5,1,151,At Risk
CUST_00921,20.049609889857493,7,121.18661590146638,3,4,3,343,Loyal Customers
CUST_00922,67.4861847086923,2,67.81179409226272,1,1,2,112,Cannot Lose Them
CUST_00923,48.26143361789701,5,64.19667182294283,2,3,2,232,At Risk
CUST_00924,16.61269857775822,7,50.30386761503497,3,4,2,342,Loyal Customers
CUST_00925,0.6817676843262035,6,80.85167522680237,5,4,2,542,Champions
CUST_00926,9.387016433294601,1,87.12293718396164,4,1,2,412,Loyal Customers
CUST_00927,23.40263267039389,3,73.85820326676136,3,1,2,312,Potential Loyalists
CUST_00928,30.110919958036092,4,770.3052380687542,2,2,5,225,At Risk
CUST_00929,8.947640397868167,4,539.8114087361682,4,2,5,425,Loyal Customers
CUST_00930,4.502232564921466,3,170.9028133828009,5,1,3,513,Champions
CUST_00931,54.041612614871745,7,793.2413410274025,1,4,5,145,At Risk
CUST_00932,124.81872489561701,9,946.5554965925428,1,5,5,155,At Risk
CUST_00933,22.376836409162607,4,87.99258785482368,3,2,2,322,Potential Loyalists
CUST_00934,5.6506459098022175,3,117.82502851908167,5,1,3,513,Champions
CUST_00935,9.536294151867985,4,639.1382208598687,4,2,5,425,Loyal Customers
CUST_00936,0.5568566223229802,4,187.61843273228067,5,2,4,524,Champions
CUST_00937,73.70665583080671,6,47.88738477426317,1,4,2,142,Cannot Lose Them
CUST_00938,3.75843131538609,3,233.83742609270791,5,1,4,514,Champions
CUST_00939,25.777220066044677,10,46.07043977028296,3,5,2,352,Loyal Customers
CUST_00940,9.608439858083788,5,82.90856029660779,4,3,2,432,Loyal Customers
CUST_00941,24.23506546220956,5,51.64023085454053,3,3,2,332,Potential Loyalists
CUST_00942,31.61665901958081,3,56.20226520305933,2,1,2,212,At Risk
CUST_00943,53.11317577267081,2,0.9332905080473087,1,1,1,111,Cannot Lose Them
CUST_00944,6.936075825136076,7,425.23759722864145,4,4,5,445,Champions
CUST_00945,0.3317018889509159,5,70.19268437730615,5,3,2,532,Champions
CUST_00946,4.416242120621716,4,18.066879408817044,5,2,1,521,Champions
CUST_00947,69.08314586559544,6,18.201120809515533,1,4,1,141,Cannot Lose Them
CUST_00948,62.11804056159367,5,162.39437611949654,1,3,3,133,Cannot Lose Them
CUST_00949,27.295329305894775,4,990.1118266661134,3,2,5,325,Potential Loyalists
CUST_00950,27.52751155516041,7,31.33601757992654,3,4,1,341,Loyal Customers
CUST_00951,32.812026882225375,4,20.988072109216198,2,2,1,221,At Risk
CUST_00952,5.784660859156565,2,115.35885755707625,5,1,3,513,Champions
CUST_00953,73.74628682313904,3,165.7160778539474,1,1,3,113,Cannot Lose Them
CUST_00954,16.27828903038954,8,69.73578772392615,3,5,2,352,Loyal Customers
CUST_00955,14.493323979836052,5,72.05688792864983,4,3,2,432,Loyal Customers
CUST_00956,21.95150797868043,6,110.49504416183701,3,4,3,343,Loyal Customers
CUST_00957,1.4431399287593165,2,75.41798815429344,5,1,2,512,Champions
CUST_00958,5.45585115147817,3,493.80252686633554,5,1,5,515,Champions
CUST_00959,40.1861727127189,3,8.572016354179706,2,1,1,211,At Risk
CUST_00960,2.592848270155308,7,53.46354408599257,5,4,2,542,Champions
CUST_00961,27.726066569553467,5,330.6286413377439,3,3,5,335,Loyal Customers
CUST_00962,8.445001008013223,2,359.1030522767173,4,1,5,415,Loyal Customers
CUST_00963,14.794267707755651,2,23.656524852943832,4,1,1,411,Loyal Customers
CUST_00964,10.219565758624379,7,728.1203605387111,4,4,5,445,Champions
CUST_00965,13.186454331685605,8,236.41281255663293,4,5,4,454,Champions
CUST_00966,38.0869195991606,4,63.653840024574016,2,2,2,222,At Risk
CUST_00967,10.577146188166527,4,121.77512779740624,4,2,3,423,Loyal Customers
CUST_00968,25.069305921171065,4,70.51911789986119,3,2,2,322,Potential Loyalists
CUST_00969,19.390793600707852,3,32.50902122793942,3,1,1,311,Potential Loyalists
CUST_00970,32.68997769278035,4,68.83018662908938,2,2,2,222,At Risk
CUST_00971,82.85764942538907,6,173.54389809027293,1,4,3,143,Cannot Lose Them
CUST_00972,39.56715813765128,5,349.70516546415536,2,3,5,235,At Risk
CUST_00973,7.259868397321419,5,90.36330827035482,4,3,2,432,Loyal Customers
CUST_00974,0.9503903647277354,3,85.51194340537434,5,1,2,512,Champions
CUST_00975,9.125079060167637,6,126.2226214926792,4,4,3,443,Loyal Customers
CUST_00976,27.121819556192918,4,206.87728826152272,3,2,4,324,Potential Loyalists
CUST_00977,1.5838583429932405,2,278.5560799590175,5,1,4,514,Champions
CUST_00978,20.577178680785664,5,79.14241621475378,3,3,2,332,Potential Loyalists
CUST_00979,27.252865199626804,7,176.54820786754536,3,4,3,343,Loyal Customers
CUST_00980,12.204956338143012,8,98.64981383927986,4,5,3,453,Champions
CUST_00981,44.20949877440204,0,252.03799133833465,2,1,4,214,At Risk
CUST_00982,3.38156744294034,5,35.986862629859914,5,3,1,531,Champions
CUST_00983,2.3433151737674103,4,59.39162312474745,5,2,2,522,Champions
CUST_00984,39.07942230649178,6,111.04622985059808,2,4,3,243,At Risk
CUST_00985,20.525106799892058,4,440.39378465209467,3,2,5,325,Potential Loyalists
CUST_00986,34.98127967199423,7,170.346905936715,2,4,3,243,At Risk
CUST_00987,17.11871997386572,2,672.7578870083087,3,1,5,315,Potential Loyalists
CUST_00988,8.486887612755948,3,21.80180719105082,4,1,1,411,Loyal Customers
CUST_00989,51.29471095713588,3,123.30220645802257,1,1,3,113,Cannot Lose Them
CUST_00990,48.1956469188057,5,108.6279389709897,2,3,3,233,At Risk
CUST_00991,35.593464591273644,6,183.3612611548922,2,4,4,244,Potential Loyalists
CUST_00992,9.529608449640962,9,334.22501646277067,4,5,5,455,Champions
CUST_00993,26.764826391703927,6,368.3345650228974,3,4,5,345,Loyal Customers
CUST_00994,13.434299267394662,7,221.85050436536895,4,4,4,444,Champions
CUST_00995,2.8815220381995967,2,205.18561170479458,5,1,4,514,Champions
CUST_00996,74.78099530612924,2,595.3018139743591,1,1,5,115,Cannot Lose Them
CUST_00997,4.413913464585601,8,96.80019585853682,5,5,3,553,Champions
CUST_00998,90.01471959368288,8,357.69295755747646,1,5,5,155,At Risk
CUST_00999,17.718030383726166,8,508.9408268407319,3,5,5,355,Loyal Customers
CUST_01000,6.141908457403974,7,135.2734486002356,5,4,3,543,Champions
CUST_01001,23.420095384552095,6,261.20300971802766,3,4,4,344,Loyal Customers
CUST_01002,61.89425382846176,2,94.6481266737218,1,1,2,112,Cannot Lose Them
CUST_01003,39.52823337391421,7,34.60395397949433,2,4,1,241,At Risk
CUST_01004,49.28381478221272,6,176.6214302873023,1,4,3,143,Cannot Lose Them
CUST_01005,32.25713145511208,5,43.748562469595626,2,3,1,231,At Risk
CUST_01006,35.356615084245966,6,122.34998797139876,2,4,3,243,At Risk
CUST_01007,56.75315964150838,4,412.5236710017545,1,2,5,125,Cannot Lose Them
CUST_01008,8.617185466203603,4,17.98892131842867,4,2,1,421,Loyal Customers
CUST_01009,20.16652998513724,4,6.180218889474577,3,2,1,321,Potential Loyalists
CUST_01010,7.50039387318367,5,186.523583269622,4,3,4,434,Loyal Customers
CUST_01011,131.86675252215989,4,80.41257842128762,1,2,2,122,Cannot Lose Them
CUST_01012,86.50391361961243,7,108.23556084099127,1,4,3,143,Cannot Lose Them
CUST_01013,1.2067530361613725,2,104.07777075877532,5,1,3,513,Champions
CUST_01014,36.68194689587187,4,18.120705082107587,2,2,1,221,At Risk
CUST_01015,77.80750672425766,1,0.7145615124393327,1,1,1,111,Cannot Lose Them
CUST_01016,5.974584761635501,6,457.3881076716568,5,4,5,545,Champions
CUST_01017,25.176087529377067,1,49.12859537128305,3,1,2,312,Potential Loyalists
CUST_01018,74.12595792376591,6,111.05270172417912,1,4,3,143,Cannot Lose Them
CUST_01019,1.0360657063263543,6,714.5808310580421,5,4,5,545,Champions
CUST_01020,35.86231370678656,0,350.6184533663174,2,1,5,215,At Risk
CUST_01021,10.586848942356385,6,22.842326576948732,4,4,1,441,Loyal Customers
CUST_01022,77.46746014067027,1,142.06641232702444,1,1,3,113,Cannot Lose Them
CUST_01023,106.2740976786676,4,261.9252107096666,1,2,4,124,Cannot Lose Them
CUST_01024,86.61521043722924,6,239.72594414361362,1,4,4,144,At Risk
CUST_01025,19.28584215595375,7,286.1260480921005,3,4,4,344,Loyal Customers
CUST_01026,59.424321202060746,6,122.2967223201499,1,4,3,143,Cannot Lose Them
CUST_01027,55.84281819897237,3,38.698244216076375,1,1,1,111,Cannot Lose Them
CUST_01028,11.530215645586031,7,125.05002758473304,4,4,3,443,Loyal Customers
CUST_01029,52.96792624183959,6,208.76076796505728,1,4,4,144,At Risk
CUST_01030,1.1312938580672918,5,187.60100120932813,5,3,4,534,Champions
CUST_01031,27.21025920863421,7,14.626439721898784,3,4,1,341,Loyal Customers
CUST_01032,7.841287235918571,4,13.431575669610357,4,2,1,421,Loyal Customers
CUST_01033,3.8543330241493217,7,671.9602178705104,5,4,5,545,Champions
CUST_01034,2.4022602991314823,1,32.929050655085454,5,1,1,511,Champions
CUST_01035,35.75033849064711,2,69.75906086038633,2,1,2,212,At Risk
CUST_01036,12.459780392057011,2,291.88872783577216,4,1,4,414,Loyal Customers
CUST_01037,38.70409311661133,6,105.41711253981126,2,4,3,243,At Risk
CUST_01038,2.02769806468423,8,40.04778853305794,5,5,1,551,Champions
CUST_01039,11.362811442530345,6,125.93398784228802,4,4,3,443,Loyal Customers
CUST_01040,23.262705432001486,0,168.30622369993117,3,1,3,313,Potential Loyalists
CUST_01041,46.92292000013963,10,120.5759786958714,2,5,3,253,Potential Loyalists
CUST_01042,11.514888211204768,2,502.5281221801296,4,1,5,415,Loyal Customers
CUST_01043,29.49627259206488,5,67.01045168138913,2,3,2,232,At Risk
CUST_01044,65.14084976172809,8,216.54709540336844,1,5,4,154,At Risk
CUST_01045,28.702695272162586,5,23.82309691168237,2,3,1,231,At Risk
CUST_01046,7.956469288975485,4,99.61000200075519,4,2,3,423,Loyal Customers
CUST_01047,0.7411024123246567,3,270.1802323931139,5,1,4,514,Champions
CUST_01048,61.229450591225444,7,50.93121436598997,1,4,2,142,Cannot Lose Them
CUST_01049,0.6449659248078394,7,178.20796998239845,5,4,4,544,Champions
CUST_01050,62.31173299812511,3,33.31413811643322,1,1,1,111,Cannot Lose Them
CUST_01051,22.582911614086633,3,21.67338192502992,3,1,1,311,Potential Loyalists
CUST_01052,83.93975528377989,2,148.145370083184,1,1,3,113,Cannot Lose Them
CUST_01053,48.10117569069376,2,224.79278626712866,2,1,4,214,At Risk
CUST_01054,185.46583232541977,7,24.064842244714875,1,4,1,141,Cannot Lose Them
CUST_01055,12.956358505448511,4,499.66222361418556,4,2,5,425,Loyal Customers
CUST_01056,43.72575777334374,1,51.177842885963244,2,1,2,212,At Risk
CUST_01057,15.421470078688225,3,25.56106259872848,3,1,1,311,Potential Loyalists
CUST_01058,19.61061912855574,10,45.30457805827888,3,5,2,352,Loyal Customers
CUST_01059,29.625987228843464,3,37.16291964084278,2,1,1,211,At Risk
CUST_01060,62.0674219209717,6,19.01046574500316,1,4,1,141,Cannot Lose Them
CUST_01061,124.21191110523927,4,319.7384061366681,1,2,5,125,Cannot Lose Them
CUST_01062,43.86591331017675,5,136.85246351990875,2,3,3,233,At Risk
CUST_01063,16.226525807734255,3,98.37442313163834,3,1,3,313,Potential Loyalists
CUST_01064,16.412087274570723,7,601.6740676418649,3,4,5,345,Loyal Customers
CUST_01065,40.13453327920997,5,92.72747126737514,2,3,2,232,At Risk
CUST_01066,8.18487360178783,2,36.537779102237586,4,1,1,411,Loyal Customers
CUST_01067,3.5120000874198443,6,64.0528691382641,5,4,2,542,Champions
CUST_01068,13.137579947823495,3,54.61558903997701,4,1,2,412,Loyal Customers
CUST_01069,10.15827319253478,2,138.12658062655007,4,1,3,413,Loyal Customers
CUST_01070,10.542440691969167,7,68.92249039882029,4,4,2,442,Loyal Customers
CUST_01071,7.981834978784902,6,145.15935381360836,4,4,3,443,Loyal Customers
CUST_01072,1.2901434281204198,3,221.3047553925589,5,1,4,514,Champions
CUST_01073,0.5410680849584718,5,300.38485043327205,5,3,4,534,Champions
CUST_01074,131.99933937336905,7,247.68371547969997,1,4,4,144,At Risk
CUST_01075,16.74659240676306,4,46.03129601725532,3,2,2,322,Potential Loyalists
CUST_01076,14.551161823659536,4,24.636956601531462,4,2,1,421,Loyal Customers
CUST_01077,34.14997945879341,3,156.37389166902096,2,1,3,213,At Risk
CUST_01078,7.386757678228,6,44.35684292825165,4,4,2,442,Loyal Customers
CUST_01079,89.84868761219329,4,17.75175622150598,1,2,1,121,Cannot Lose Them
CUST_01080,46.301783456267586,5,149.77187340008484,2,3,3,233,At Risk
CUST_01081,2.8099091592302083,7,79.14083580276713,5,4,2,542,Champions
CUST_01082,16.216943221001692,4,282.23958898219735,3,2,4,324,Potential Loyalists
CUST_01083,63.3882888042256,3,75.43140702061025,1,1,2,112,Cannot Lose Them
CUST_01084,86.86684809362497,1,769.9706173414213,1,1,5,115,Cannot Lose Them
CUST_01085,18.89962329304177,5,284.1963681131471,3,3,4,334,Loyal Customers
CUST_01086,28.511825177293098,8,11.884878042910643,2,5,1,251,Potential Loyalists
CUST_01087,5.482871677703956,5,142.2104000319419,5,3,3,533,Champions
CUST_01088,141.88334058278437,5,165.3908084938371,1,3,3,133,Cannot Lose Them
